Review,Sentiment,Polarity
Our favorite Mexican food! We order at least weekly ☺️,Positive,0.4588
Always delicious and quick. Great customer service also,Positive,0.8316
I forgot to ask for salsa and they were on top with providing it. The tacos were the best I've had so far.,Positive,0.7184
Thank you!,Positive,0.3612
Good service. Food is fresh and delicious. My orders are always made quick and delivered in a timely manner.,Positive,0.836
Remains the best Carne Asada burrito and Carne Asada fries I've had in Sacramento,Positive,0.6369
"I've tried so many places here in Sacramento, best carne asada burrito + fries I've had here.",Positive,0.6369
food was good and hot,Positive,0.4404
Great guy give him a raise,Positive,0.6249
Great food! Amazing flavor,Positive,0.836
"Delicious, one bite and I couldn't stop eating.",Positive,0.6796
It was all so good,Positive,0.4404
Thank you for great delivery.,Positive,0.765
Fast and efficient thank you,Positive,0.6486
Awesome portions,Positive,0.6249
My soup is always hot and if you haven't tried the wings... TRY THEM!  You will not regret it! The flavors are amazing!,Positive,0.25
"Quick delivery, good food!",Positive,0.4404
la comida muy rica .,Neutral,0.0
Delicious!!,Positive,0.5719
Be,Neutral,0.0
perfect Vietnamese food,Positive,0.5719
Great affordable Vietnamese foods!,Positive,0.6249
Just as ordered,Neutral,0.0
CLEAN AND DELICOUS,Positive,0.4019
"large portion, fresh rice noodles, and perfect amount of sauce. tender pork, too!",Positive,0.7184
Very kind.,Positive,0.5267
Everything was delicious! Also the only place (out of 3 restaurants)  that gave me utensils when I requested it! I’m traveling and too lazy to go back down to the lobby when I get back to me room,Positive,0.3182
Delicious soup with generous portions,Positive,0.7906
always taste great and fresh!,Positive,0.7506
Good Pho Bro,Positive,0.4404
"Large portion with the cheapest piece. Great flavor, good packaging. Utensils and sauces added without even asking. Will be ordering again. Thank you",Positive,0.8591
Very delicious and great for the price.,Positive,0.8316
Always good! 😋,Positive,0.4404
I just love their Pho,Positive,0.6369
Nutritious and delicious,Positive,0.5719
Amazing! Flavors were there and food still hot when we got it!,Positive,0.5859
Very delicious.,Positive,0.5719
Food is always good,Positive,0.4404
The BEST naan I’ve ever had.,Positive,0.6369
"He followed the directions and instructions on my details. He was quick and communicated well. Nice smiling face early in the morning,  pleasant drop-off.",Positive,0.8807
Denny's is great they are open late and the food is good.,Positive,0.7906
Muy rico,Neutral,0.0
Butter chicken was delicious!,Positive,0.5719
Great food at reasonable prices and fast delivery.,Positive,0.6249
Very tasty & authentic food!! Yum!,Neutral,0.0
Paneer tikka masala was so flavorful. Best in Sacramento hands down,Positive,0.8126
Fresh food,Positive,0.3182
Very fresh and tasty!,Positive,0.3182
"Wow! This was much better than expected. Very flavorful, everything was delicious",Positive,0.886
great portion delicious broth,Positive,0.8316
Great flavors and authentic,Positive,0.6249
ramen was delicious and the tuna roll was scrumptious,Positive,0.7783
Good and fresh,Positive,0.6369
"it was very good sushi and very aesthetic, I'll be ordering from here in the future.",Neutral,0.0258
Great sushi I enjoyed every piece.,Positive,0.8126
super good ramen & age dashi,Positive,0.7783
I really love it,Positive,0.6697
high quality meats and sushi,Neutral,0.0
Short and very so pleasant!!!,Positive,0.5106
"All of it was great. I've been ordering occasionally from this location for a few years now, and it seems like it only gets better each time. 10/10 would recommend.",Positive,0.9001
Exceeded my expectations!!,Neutral,0.0
Don’t sleep on the ramen! SO GOOD!,Negative,-0.3412
Best Jalapeño Poppers in town,Positive,0.6369
excellent ramen,Positive,0.5719
Everytime I order the food is always fresh and absolutely delicious.,Positive,0.7425
fresh delicious sushi,Positive,0.7184
"It was amazing! The special egg was so warm and tasty and I wasn't sure what to expect when I ordered ramen for delivery, but IT WAS SO COOL! AND SO DELICIOUS! Thank you!!",Positive,0.9317
Tasty! Good quality. Will order again!,Positive,0.4404
"Amazon ramen, will order again.",Positive,0.1779
delicious and filling,Positive,0.5719
"Large portions, tasty",Neutral,0.0
their dumplings are amazingly good,Positive,0.5563
Great food and on time,Positive,0.6249
The best restaurant in Sacramento! \n\nYes even better than Hawaii!,Positive,0.7964
Everything’s delicious here. Everything,Positive,0.5719
"""Not overly salty than the national Hawaiian fast food chain. Mac Salad to die for. Sooooo creamy. I haven't had anything """"bad"""" here.""",Negative,-0.2617
mac salad is my island fix. love it...😋😁😍,Positive,0.6369
food was cooked to perfection and the quantities are very generous,Positive,0.7906
First time ordering from here. So far so good!,Positive,0.4404
Great food and prices,Positive,0.6249
Delicious and plentiful.,Positive,0.5719
Great meal!!,Positive,0.6249
"Large portions, great flavor.",Positive,0.6249
"I order here all the time and the food is consistently great, and the portion size is great. It’s not your typical Uber Eats portion size. You get more than the other Hawaiian BBQ places.",Positive,0.8481
Best BBQ and chicken teriyaki around,Positive,0.6369
She immediately requested pin and immediately after was very courteous. Professional and courteous,Positive,0.765
I Love Musubi.,Positive,0.6369
Delish. Every time.,Neutral,0.0
It was really good. Big fan of the Macaroni salad,Positive,0.6962
I love the macaroni salad it was unusual I actually would have liked a little bit more of it!,Positive,0.7906
"Food was great, delivered hot, well worth it!",Positive,0.7964
consistently good,Positive,0.4404
Food arrived hot with a perfectly cooked turkey burger. Very tasty! Fries & onion rings were also excellent and very delicious!,Positive,0.9118
Best burger in West Sacramento.,Positive,0.6369
Excellent service,Positive,0.5719
High Quality burgers for a good price.,Positive,0.4404
Food was prepared properly to order an extremely delicious. Thank you.,Positive,0.8258
Best God damned Burgers period!,Positive,0.5719
Consistently delicious turkey burger and salads.,Positive,0.5719
Good flavor and ingredients. Turkey burger is my go to.,Positive,0.4404
Best turkey burger in Sacramento area! Their onion rings rate high also - crispy batter is fried just right.,Positive,0.6369
good portions and their curly fries are to die for...,Negative,-0.25
ALWAYS VERY GOOD!,Positive,0.4404
"THE ONION RINGS & ALL THE SPECIALTY FRIES ARE THE BEST.  MY FAVORITE MAIN ENTREES ARE STEAK SANDWICH, AVOCADO BURGER, FUJI SALAD WITH CHICKEN BREAST OR STEAK SLICES.",Positive,0.802
Quality,Neutral,0.0
"""""""The best burger i have ever had in my life"""" -My dad on the Avacado Burger""",Positive,0.6369
Extremely good,Positive,0.4927
Delicious burgers and fries,Positive,0.5719
Very good.,Positive,0.4404
The dressing on the special salad so delicious and the burgers are cooked to perfection,Positive,0.8779
Delicious. Will definitely be back.,Positive,0.7506
Double bacon chee and def the gladiator fries🫠,Neutral,0.0
The food was great.,Positive,0.6249
Great burgers!,Positive,0.6249
"Locally owned business. That offers locally raised, cruelty free humane raise meat within 100 miles.",Negative,-0.1531
We order delivery from Burgers and Brew often and have never been disappointed.,Positive,0.3724
"The burger was pretty good, they have some high quality meat . it's worth every penny.",Positive,0.7906
Consistently delicious food.,Positive,0.5719
This place was unbelievable!!!!,Positive,0.2023
"Consistent, delicious turkey burgers and Fuji Apple salad.",Positive,0.5719
Great driver fast and efficient,Positive,0.7845
great tasting food,Positive,0.6249
Delicious burgers,Positive,0.5719
Great Burger and Salad,Positive,0.6249
"THE BEST BURGERS, SANDWICHES, ONION RINGS & UNBELIEVABLE FRENCH FRIES MADE ALL KINDS OF CUSTOM WAYS. THE BEST EVER!",Positive,0.9274
THE BEST BURGER TYPE FOOD. ESPECIALLY THE ONION RINGS!,Positive,0.6369
Best thick burgers in Sacramento,Positive,0.6369
One of the best Turkey Burgers I've ever had. Delicious.,Positive,0.836
Love these burgers. Always delicious!,Positive,0.836
Delicious vegetarian options!,Positive,0.5719
Good stuff,Positive,0.4404
Good as always,Positive,0.4404
Food is delicious!!,Positive,0.5719
always amazing!,Positive,0.5859
Love the ramen broth and the pork charsiu.,Positive,0.6369
The Ramen was absolutely delicious and full of flavor! Perfection,Positive,0.8268
"Though the food was delayed, (no fault to the driver) it was still delivered quickly. Food was hot and delicious.",Neutral,0.0258
Love the unagi!,Positive,0.6369
Fire Bomb,Negative,-0.6808
Just amazing combination of freshness and taste and aromas.,Positive,0.5859
Thank you for listening to all the accommodations! Love the labeling of names on bowls!,Positive,0.7717
Tasty Pizza!,Neutral,0.0
"Good food, good portions",Positive,0.7003
Note was never delivered,Neutral,0.0
Our special birthday treat!,Positive,0.6597
It’s great every time,Positive,0.6249
"Flavorful, fresh food!",Positive,0.3182
The shrimp pizza was very flavorful and a nice portion size.,Positive,0.4215
Consistently delicious!,Positive,0.5719
You can't be the beignets. They're delicious and priced well for good value.,Positive,0.5271
Super bomb!,Positive,0.1779
Buena,Neutral,0.0
"I have ordered two items from Iron Horse. So far, the food was prepared perfectly.",Positive,0.7269
"Good mac and cheese, slightly smallish portion, but still delicious. And I'm a picky eater! :)",Positive,0.765
The best garlic shrimp pizza ever ☺️🙌🏽,Positive,0.6369
"So delicious!  I don't often leave a review.  Order your meat rare and egg sunny side up and it will arrive medium and perfect runniness (not too hard, not too bloody) because its still cooking on the way! Yum! Two meals in one. Fresh produce.",Positive,0.8537
efficient,Positive,0.4215
Food was great and all the ingredients were fresh and tasty! Also the packaging was perfect! I’ll definitely get more takeouts from here again.,Positive,0.875
Great food and good portions,Positive,0.7906
Great food and service,Positive,0.6249
"Incredible food,  absolutely impressed no complaints",Positive,0.2298
"Love the authentic vibes, from the name to the packaging food and",Positive,0.6369
"Great food every night.  Thanks, Steve L.",Positive,0.7906
Great portions!  Hot food!  Cooked as requested!,Positive,0.6249
"Delicious calzone overall. Great cheeses, meat was fresh and everything was super fresh.",Positive,0.946
Very fast and easy to order! Awesome food!,Positive,0.7906
I eat best food of my life with my Hindustani friends in affordable prices,Positive,0.8126
The best Kadhai Paneer I have ever had! Simply awesome!,Positive,0.8519
"Very tasty, good eats to share.",Positive,0.6249
Authentic taste.,Neutral,0.0
Some of the best Indian food I’ve had in Sac in 30 plus years!,Positive,0.6369
Got here and the ice wasn’t melted even on a 100+ degree day :),Neutral,0.0
Love the Thai milk tea,Positive,0.6369
Was early very personable.Handled my order with care.,Positive,0.4939
Balance Tea at it's finest,Neutral,0.0
Perfect order. Great tasting food.,Positive,0.8316
Delicious! Everything from here has been tasty and top notch,Positive,0.6705
Best chicken I have eaten since moving to California from NY three years ago.,Positive,0.6369
love it,Positive,0.6369
perfect !!!!,Positive,0.5719
i enjoyed my drink,Positive,0.5106
The food was great and the bubble teas were very good.,Positive,0.7906
Patient and.carefullness,Neutral,0.0
Great flavor!!!,Positive,0.6249
Always gets me right,Neutral,0.0
Buen trabajo y tiempo,Neutral,0.0
Great portion.,Positive,0.6249
Muy buena la comida,Neutral,0.0
"Simply delicious, my favorite place to eat from. The staff and food is great, highly recommend this place!",Positive,0.9273
Great proportions and quality food,Positive,0.6249
"great folks, great food!",Positive,0.8481
"Food was good, would try again",Positive,0.4404
Todo muy bueno!,Neutral,0.0
food was awesome!,Positive,0.6249
consistently good food and always fast,Positive,0.4404
food was delicious and they followed all my requests,Positive,0.5719
"muy bueno burrito for sure , chicken flavor and quality healthy ingridients",Positive,0.6124
Awesome food,Positive,0.6249
Timely and accurate,Neutral,0.0
The Pazole was delicious,Positive,0.5719
Best salsas,Positive,0.6369
Authentic. Fresh!,Positive,0.3182
perfect,Positive,0.5719
"The food was warm and delicious, freshly made, was not too salty or greasy. Thank you. I will order from El Favorito tagueria again",Positive,0.7964
Food was fresh and hot!,Positive,0.3182
The carne asada was perfectly marinaded. The asada fries were a large order. Could feed two people.,Positive,0.6369
Good portions and price,Positive,0.4404
"Great food I have ordered the pizza, pastrami ,meatball and deli sandwiches all of it is what your looking for quality food that totally fills you up. I.ve been eating at places that are compatible for over the last fifty years and Luigi's is a 5 STAR !!",Positive,0.6249
Yummy! Tasted like homemade!,Positive,0.7096
"Luigi's is delicious, old fashioned pizza. Never disappoints, and their ranch is amazing.",Positive,0.4238
Best pizza west of the Mississippi,Positive,0.6369
Excellent experience with no problems at all!,Positive,0.25
great job,Positive,0.6249
amazing,Positive,0.5859
Loved the pizza.,Positive,0.5994
Tasty product,Neutral,0.0
Great crust and generous toppings,Positive,0.8126
Love this place been eating this food since I was a baby,Positive,0.6369
Favorite meal on Uber eats,Positive,0.4588
Truly Amazing. Best Teryaki in town!!!,Positive,0.8979
DELICIOUS,Positive,0.5719
"Good, healthy and reasonably priced.",Positive,0.6808
Best food ever huge portions!! Very fresh too,Positive,0.8316
Excellent Quality Ice Cream!,Positive,0.5719
First Time! Love it!,Positive,0.6369
I've always loved cold Stone🍧 and I'm EVEN MORE Excited that they built one here in woodland. Cold Stone🍦 is a part of my childhood🥰,Positive,0.743
Excellent all around!,Positive,0.5719
Food was great!,Positive,0.6249
Was very good and big servings,Positive,0.4404
Best Teriyaki I've had,Positive,0.6369
thanks so much!! yummy food,Positive,0.743
"The absolute best bento boxes in sac!!!! Always delivered warm and crispy, huge portion, yummy",Positive,0.8957
Fresh. Big servings!,Positive,0.3182
"Always amazing!! Fresh, delicious and tasty.",Positive,0.8689
Very fresh and tastes good,Positive,0.6369
"She's amazing! She didn't get lost, on time 🎯",Positive,0.6968
Great late night food,Positive,0.6249
Really Good,Positive,0.4927
Thank you... a much need break from pizza. I needed something healthy.,Positive,0.6369
Everything was great.,Positive,0.6249
The Green Enchiladas were delicious!,Positive,0.5719
Great Service! Great Food!,Positive,0.8481
"Food was delicious as always,  but the dips for the crispy flautas were not included.  Please add with the next order.  Thx",Positive,0.8176
I had not had food from them since last year and I can say with a big smile Chevy's did not disappoint me. The food was tasty and seasoned well. I look forward to having more yummy dishes from this Chevy's again.,Positive,0.6486
Quick and delicious 😋,Positive,0.5719
Perfectly packaged always fresh,Positive,0.7579
Food was delicious.,Positive,0.5719
The food is fresh and great tasting.,Positive,0.7506
Chips and salsa recipe still bomb!!!,Negative,-0.4939
Good and remembered chips and salsa!,Positive,0.4404
Your fast and efficient!,Positive,0.4215
De licious,Neutral,0.0
Chocolate pie and banana cream pie was fresh and delicious.,Positive,0.7184
The pies are delicious,Positive,0.5719
"Great hamburger,  wonderful Banana Cream Pie!",Positive,0.8316
Really tasty! Fast friendly service,Positive,0.5367
Very delicious and filling ❤️,Positive,0.5719
Great burgers and pies.,Positive,0.6249
I Love it because the food is excellent. The Hamburgers are juice and delicious. The pies are out of this world.,Positive,0.9118
I sincerely appreciated the fact that they made my fries crispy. I cannot tell you how many times I get cold soggy fries even when I ask for crispy. this place got it right,Positive,0.7506
"Quick Delivery, friendly driver!",Positive,0.4939
l love it because follow me tiktok is @yozexityy,Positive,0.6369
If you’re a vegan or not you won’t believe this is vegan it’s amazing,Negative,-0.4717
the nuggets were amazing! and the shake was top notch!,Positive,0.5994
Great job.,Positive,0.6249
Quick and easy vegan food! When you don’t have time to cook this is a great option.,Negative,-0.1012
Offered friendly gluten free food,Positive,0.7579
"Delicious, healthy food with some offering gluten free.",Positive,0.8658
"I fully enjoy my meal of a cheese burger with extra toppings, fries, and an oat milk cookies and cream shake.",Positive,0.4201
My daughter loves your burgers.,Positive,0.6369
Unbelievably delicious.,Positive,0.6115
Great service! And Customer Support!,Positive,0.7783
Awesome food - Extra Awesome service!!!!,Positive,0.8481
you kept me fed this week. thanks so much!,Positive,0.4404
best vegetarian burger,Positive,0.6369
best vegan food for cheap,Positive,0.6369
"just really good, proper thin crust pizza 🍕",Positive,0.4927
"Delicious, portioned well and packaged well! Love Chada Thai!",Positive,0.9022
Great food.. group of 7 very happy,Positive,0.8316
Great Avocado Curry!,Positive,0.6249
It's great flavor and will order again,Positive,0.6249
The food was delivered in bags inside a cardboard box. Great packaging! It was still hot! Each dish was perfectly seasoned and delicious. Yum! We will order again!,Positive,0.9186
Food tasted delicious,Positive,0.5719
Delicioso excelente ❤️,Neutral,0.0
She was awesome. I give her five stars. My only question is I couldn't ever give her an extra tip. If anyone can leave a comment here I will do  so,Positive,0.5994
Very delicious foods,Positive,0.5719
The food was still warm and tasted so fresh!,Positive,0.4939
Great deal on price.  Great food,Positive,0.8481
Best quality sushi in Sacramento! My go to sushi spot!,Positive,0.6369
More Soy sauce next time. Everything was delicious.,Positive,0.5719
Amazing veggie rolls,Positive,0.5859
the Tan-Tan ramen had such flavor! definitely coming back for more of that?! the spicy D roll was fabulously saucy and flavorful,Positive,0.4019
Everything was very fresh and delicious.,Positive,0.7184
Best vegan sushi ever!,Positive,0.6369
Simply scrumptious!!,Positive,0.4767
Delicious fresh and good serving,Positive,0.836
Delicious and fresh,Positive,0.7184
Good sushi,Positive,0.4404
Awesome sushi with great prices. This place is our favorite sushi joint in West Sac,Positive,0.9042
Nice clean and fast,Positive,0.6705
Quick and kind delivery,Positive,0.5267
My driver so great. Took the time to find me and my semi truck. Thank you,Positive,0.765
So yummy! New to this area and will definitely be coming back!,Positive,0.7269
I’m always craving their dumplings! They’re all so good I can’t pick a favorite. Definitely the best place to get dumplings,Positive,0.6324
Best dumplings in Sacramento!,Positive,0.6808
"Always buy extra! You will find that once you have one bao, you cannot bear to stop.",Positive,0.2235
Best dumplings in town,Positive,0.6808
This is the best poke spot in Sacramento. hands down.,Positive,0.8126
Best poke by far,Positive,0.6369
Yummy and good value,Positive,0.8271
Awesome unagi!,Positive,0.6249
great food order was spot on,Positive,0.6249
Amazing best poke I have had,Positive,0.8402
Great food and fast!,Positive,0.6249
everything i order is great,Positive,0.6249
Caballo Blanco has always delicious food.,Positive,0.5719
“So Good!! Best Mexico food in Sac”,Positive,0.7964
Tacos are Bomb!!,Negative,-0.4939
Just as good as it has always been.,Positive,0.4404
every thing the best,Positive,0.6369
Always good.,Positive,0.4404
Chile Verde!,Neutral,0.0
the food is always good!!!,Positive,0.4404
The food is always good...love their tacos  and Enchiladas Sauce.,Neutral,0.0
Exactly what we were looking for! Fresh and tasty!,Positive,0.3182
Britney was very kind and quick. She's very professional as well as being kind. Next time I order from this place or someplace else I would prefer to have Britney delivered it. ⭐⭐⭐⭐,Positive,0.836
buenisimo,Neutral,0.0
South Villa food is always the best!,Positive,0.6369
Everything is Awesome!,Positive,0.6249
"The food was piping hot and absolutely delicious. We ordered lumpia, fried chicken, and glass noodles Pancit. Enjoyed by all!",Positive,0.807
Best in tow. everything is great!. really!!,Positive,0.8519
It’s great pizza,Positive,0.6249
Love these guys!!!!,Positive,0.6369
Ordered a medium NY Combo...topping falling off every slice...excellent value and quality,Positive,0.2023
delicious pizza,Positive,0.5719
best pizza  and salad,Positive,0.6369
"Delivered food hot and on time.  Professional, to the point and friendly.",Positive,0.4939
Food hot and taste great!,Positive,0.6249
Fresh ingredients /super yummy and followed special request. thank you guys,Positive,0.93
These guys are gonna always come through with some delicious pizza. Pizza is always hot and good,Positive,0.765
Big and tasty,Neutral,0.0
amazon pizzas,Positive,0.1779
they always make my food good. And I will say that the salad is aamazing. they alwasy make it look good.,Positive,0.7003
Love these guys. Best pizza ever,Positive,0.8555
Nice pizza,Positive,0.4215
pizza came in hot n tasty. ordered the combo xL for three ppl but probably could have fed five. had leftovers which were still yummy,Positive,0.5267
Everything is perfect. Timothy even made sure there was no salt.,Positive,0.7184
very friendly service,Positive,0.4939
Bouji burrito is fire.,Negative,-0.34
California burrito is really good,Positive,0.4927
Got the green chili pork Super Burrito. Very good flavorful moist great size,Positive,0.8979
They listened to the special requests and made everything perfect!,Positive,0.7506
great authentic food,Positive,0.6249
Kind,Positive,0.5267
Thumbs up,Neutral,0.0
"Good portions, lots of flavor, and reasonably priced.",Positive,0.4404
super fast delivery,Positive,0.5994
Tamales were excellent!,Positive,0.5719
Enjoyable large enough burrito.,Positive,0.4404
"Healthy & so delicious!!! Will order again during my visit. I wish there was a location in Avon, OH!!",Positive,0.8442
Delicious fresh food that is our go to for healthy nutritious food.,Positive,0.8271
absolutely delicious for an incredible value. love Ben's Fast Food!,Positive,0.8969
Best bowl ever!  Super fresh and tasty ingredients. Chicken and pork are amazing!,Positive,0.9349
"So tasty and satisfying, so healthy. Like a comfy food hug. So easy to accommodate different diets/needs. Gets to you fast and always hits right.",Positive,0.9217
Healthy and delicious! Just wish they provided more sauce or more than just 1,Positive,0.8442
YUMMY and healthy/wholesome. Really good meal,Positive,0.7645
Tasty and nutritious,Neutral,0.0
That chicken is insane! Some of the best chicken I’ve ever tasted. Veggies were so so but aren’t they always?..especially compared to that chicken! Holy smokes!!,Positive,0.3612
Amazing vegetarian food ! I personally enjoyed the salad with the potatoes & chickpeas,Positive,0.7964
"Food is AMAZING!!! Fresh, great flavors, and a well rounded healthy meal!!",Positive,0.9325
"the food has improved quite a bit since it first had its soft opening.  everything we ordered was flavorful, well packaged and plentiful. we'll definitely go again.",Positive,0.8402
Excellent and tasty.,Positive,0.5719
Perfect late night snack,Positive,0.5719
Trying different places that have gyros is always a treat.,Positive,0.4019
Their food is delicious,Positive,0.5719
"Good good Gyros. Believe me bro, I am Brazilian and meat is one of our specialty. This guys or girls, are f good",Positive,0.8271
Good. Just added my own hummas,Positive,0.4404
really good chicken gyro,Positive,0.4927
The best falafels!,Positive,0.6369
Was delicious,Positive,0.5719
Fantastic food!,Positive,0.5574
Delicious gyros!,Positive,0.5719
very fresh!,Positive,0.3182
Very good food. I did a group order for work and everyone was happy with the choice.,Positive,0.765
Fries are seasoned so well! Beef is very juicy!,Positive,0.2732
They know their chicken for sure,Positive,0.3182
Food is amazing each time!,Positive,0.5859
very good shawarma,Positive,0.4404
Always on time with the yummy food!,Positive,0.5267
"their portions are amazing, and the food is well made and delicious! And they always give us corn chips!",Positive,0.8625
California burrito was delicious and they read the directions to not put guac on the burritos. We will be ordering from them again.,Positive,0.5719
Always consistent great taste,Positive,0.6249
Order is always perfect. Best Mexican food in natomas,Positive,0.836
Good Food!,Positive,0.4404
great price good food.,Positive,0.7906
Carnitas are A1.,Neutral,0.0
Quick and yummy!,Positive,0.5267
I am enjoying my meal. The driver was very timely and followed the instructions.,Positive,0.5267
outstanding creative vegan options.,Positive,0.7845
Loved the pulled pork type thing. Meat eaters probably do too. Thanks for making a trip outside vegan heaven (LA) awesome 👍👍,Positive,0.9349
Burger was luscious,Neutral,0.0
Driver was awesome,Positive,0.6249
"Fast meals, tasty options that are different yet familiar and tasty. Absolute deliciousness.",Positive,0.4215
Wonderful,Positive,0.5719
Love the fries and Mac and chz,Positive,0.6369
"Best veggie burgers ever, and the shakes, order at least 5, NO LESS, I AM TELLING YOU, THE SHAKES, OH MY, MY BOOTS QUAKE FOR THE SHAKES.",Positive,0.2732
Wonderful service.,Positive,0.5719
Great burger! gluten free bun from Pushkin's!,Positive,0.8126
Food was excellent. It could be packaged better for transport but still very tasty food,Positive,0.765
Delicious and amazing! Best impossible burger I’ve ever had,Positive,0.9136
Everything was perfect. Driver said location had their internet down but I still got a perfect order every though it was complicated. Driver was kind as well.,Positive,0.9169
The hotels are great and very good at filling and keeping you satisfied.,Positive,0.8689
Timely,Neutral,0.0
"First time eating Burger Patch, it was fantastic! Food showed up warm and the delivery was flawless.",Positive,0.8316
Just soooo sooo good,Positive,0.4404
best vegan burger in town!,Positive,0.6369
This was great,Positive,0.6249
Delicious!  Always a great meal!,Positive,0.8316
good!,Positive,0.4404
Super yummy I would however recommend having the sauces on the side for the tots. The sauce came on top of the tots.,Positive,0.891
a awesome great experience perfectly well customer service.,Positive,0.9382
Delicious!!!,Positive,0.5719
Outstanding,Positive,0.6124
The burger and fries simply were delicious.,Positive,0.5719
The food was amazing!!!!,Positive,0.5859
This sandwich shop is THEE freshest there is! I always ask for extra veggies 🤍,Neutral,0.0
Best vegan sandwiches in town hands freaking down. If youre looking for a traditional cold cut or sub this is the place. At me and find out because this place is second to none.,Positive,0.5423
Great ribeye sandwich !!!,Positive,0.6249
Nashville hot wings are great wish they were available all the time.,Positive,0.7783
Awesome delivery,Positive,0.6249
"great taste. fast service, will order from them again",Positive,0.6249
Delicious hot fresh food,Positive,0.7184
Food was great.,Positive,0.6249
Always delicious and fresh,Positive,0.7184
Food was flavorful. The salsa was amazing. It arrived very fast.,Positive,0.5859
Best tacos lots of meat and open late !! The best experience ever,Positive,0.8555
delicious!!,Positive,0.5719
"Delicious every time, this is honestly my favorite go to spot. The sauces are different compared to other places.",Positive,0.8658
Super quick delivery. Food all the right temperatures. Fresh and well made. Great packaging as well.,Positive,0.926
"AMAZING! I love the Philz team. The drinks are so good. And the employees are incredibly kind, friendly, professional, and always go above and beyond. Hands down, my favorite coffee shop.",Positive,0.9758
The Davis Philz Pham is the best! 🧡,Positive,0.6369
The Philz team is the best!!!,Positive,0.6369
"Its just delicious, and my new favorite pizza place.",Positive,0.7717
Food was great,Positive,0.6249
large pizza unlike most places,Neutral,0.0
"Delicious Greek pizza, the best!!",Positive,0.836
"Price, quick and always delish",Neutral,0.0
Al pastor tacos with pina,Neutral,0.0
Best al pastor tacos ever. That is all,Positive,0.6369
“Best around food & Always Fresh and efficient,Positive,0.8519
The drinks are delicious,Positive,0.5719
Our favorite boba place 😋,Positive,0.4588
Good Burger!,Positive,0.4404
Yum!,Neutral,0.0
Good Tacos!,Positive,0.4404
Great delivery and customer service,Positive,0.6249
Great Tacos,Positive,0.6249
Very delicious good amount.,Positive,0.765
Large portions and tasty,Neutral,0.0
The food is always piping hot and fresh!,Positive,0.3182
Delicious and fresh!,Positive,0.7184
Great food!!!,Positive,0.6249
Awesome food and service!,Positive,0.6249
Very affordable and delicious.,Positive,0.5719
The chow Meir was super tasty,Positive,0.5994
"Hot, fresh, good portions.",Positive,0.6369
"I love it, delicious, well packaged & they respected my dietary request to the best of their ability",Positive,0.9618
They delivered to the place requested.,Neutral,0.0
"Good food, great for allergy restrictions , yummy!",Positive,0.8519
Healthy natural food! Far better than the “Franken-food” we get anywhere else,Positive,0.7964
"Delicious, accommodating for allergies, quick!",Positive,0.5719
The spicy salsa was really good today!,Positive,0.4927
My daughter tried the mango smoothie and said it’s a 10/10,Neutral,0.0
Top Quality and Tasty,Positive,0.2023
Jasmine milk tea is amazing,Positive,0.5859
Too Good!,Positive,0.4404
Delicious!!! ❤️,Positive,0.5719
Always top notch quality for this boba place,Positive,0.2023
Best boba tea in midtown,Positive,0.6369
Best chili dogs and fries,Positive,0.6369
Delighted,Positive,0.5106
Curry slaps,Positive,0.1531
The tempura sushi was delicious.,Positive,0.5719
Excellent always!!,Positive,0.5719
They are very cheap and portions are great. Philly fries are a must. And that BOGO falafel deal with Uber one makes it even better!,Positive,0.7906
good food and great 2 for 1 deal.,Positive,0.7906
"Really good falafels and dolmas. Price is reasonable, too!",Positive,0.4927
"Fresh food, healthy and good price",Positive,0.7845
I really liked it a lot,Positive,0.4754
"Wow, so well made and delicious! Will be ordering again!",Positive,0.8625
Greet Food!,Positive,0.3182
"Very fresh ingredients , delicious and reasonably priced!",Positive,0.7184
"Very nice , promt and confederate , order arrived quickly and still warm kudos girl thank you",Positive,0.8591
Thank you so much for being open on Thanksgiving!,Positive,0.3612
He went above and beyond. I am very grateful for the amazing service and patients.,Positive,0.7783
You guys are fast with the orders and awesome,Positive,0.6249
Made it exactly as ordered.,Neutral,0.0
decent burger. delivers well,Positive,0.2732
Drinks were great,Positive,0.6249
Love the fruit tea,Positive,0.6369
It was a fast delivery which is what we needed!,Neutral,0.0
We LOVE the candy yam waffles! And everything else.,Positive,0.6369
Always hits the spot!,Neutral,0.0
They’re so so nice!!!,Positive,0.4215
Thanks good delivery,Positive,0.7003
Great tasting food,Positive,0.6249
it was good,Positive,0.4404
So good! U can buy by the pound or eat there. Pinyatas and lots of other stuff,Positive,0.4404
"Quick delivery, friendly service!",Positive,0.4939
Tasty-hits the right spot!,Neutral,0.0
good tamales,Positive,0.4404
The best pastor in all of Sacramento!,Positive,0.6369
Rápido Y Económico,Neutral,0.0
Always great comes highly recommended!,Positive,0.7346
Can't do ice cream this is a great alternative!,Negative,-0.5096
I just love this place!,Positive,0.6369
Fancy food that delivers to davis!,Neutral,0.0
This is the best steak I have had delivered,Positive,0.6369
Both entrees were delicious!,Positive,0.5719
The best Acai I’ve ever had!,Positive,0.6369
Quick and great option for healthy eating,Positive,0.7783
Quality and delicious!,Positive,0.5719
tasty food,Neutral,0.0
Never disappointed,Positive,0.3724
