Review,Sentiment,Polarity
Excellent quality and flavor.,Positive,0.5719
First time ordering.  Food exceeded expectations.  Delicious and fresh!  Will be a repeat customer.,Positive,0.7184
We love T&Z always our go to for Chinese! The meat is always tender and good cuts and the veggies are crisp. Sauces and flavors are never too salty and everything is clearly made with love.,Positive,0.8378
Good food and hard workers,Positive,0.3612
It was good other than finding 2 hairs in my chow mein!,Positive,0.4404
Good orange chicken,Positive,0.4404
I loved the food. I will be ordering again soon.,Positive,0.5994
Delicious local Chinese,Positive,0.5719
I will return,Neutral,0.0
They need to pay attention to what they are doing,Negative,-0.1027
Driver was QUICK FAST AND EASY HOT FOOD GH NO COLD FOOD FAST FOOD SERVICE THAT IS HOW IT SHOULD BE,Positive,0.4404
"It's fine, but the order was almost completely wrong",Negative,-0.3214
Food wasn't made correctly I asked for NO Alfredo sauce and it had Alfredo sauce on half of my food. When I got my food it was cold. Not very happy.,Positive,0.5719
Will order from again,Neutral,0.0
"I ordered a large house salad, costing more, and it came as a small house salad with barely any toppings. I have pictures if needed.",Neutral,0.0
Grubhub didn't follow the time I reserved for pickup,Neutral,0.0
not bad not same my ordered first was good later now taste difference i don't know but i don't eat opss werid food anyway thanks again....,Positive,0.3182
Food was good. It was pretty cold though.,Positive,0.7269
"the order wasn't ready when we got to the restaurant, but the food was good like usual and the service was good too.",Positive,0.7343
Glad they've reopened,Positive,0.4588
Amazing food bad driver,Positive,0.0772
They forgot the pizza.,Neutral,0.0
"Great food, horrible driver.",Positive,0.1531
Great driver.  First time I ever got an update on delivery.  Thank you!,Positive,0.765
Great food. Great late night option,Positive,0.8481
Very good pizza and good customer service,Positive,0.7003
I love this restaurant.  Pizza was cold on arrival,Positive,0.6369
"This is my favorite pizza restaurant. However, the last 2 times I've ordered through Grub Hub the deliver did not knock and left my pizza on the ground. I will NEVER ORDER through Grub Hub again!!!",Positive,0.4588
"Driver gor our order right, but you know what isn't right? The fact that these people have to pay for their own healthcare, out of their own pocket. They deserve better. They deserve a union and the right to organize. It's shameful what the gig economy did to California.",Negative,-0.1779
The pizza crust was almost burnt and by the time I got it it was cold.,Neutral,0.0
I love their pizza one of my favorites,Positive,0.802
The pizza was 30 min late and cold. If I pay that much for pizza you think they would figure out a way to keep it warm.,Positive,0.128
The pizza was cold and the salad warm. I’m not sure what caused the delay. Just an unfortunate incident.,Negative,-0.2732
Food was 15 minutes late and cold,Neutral,0.0
Missing item in my order such as 2 liter mountain dew,Negative,-0.296
It's delicious pizza and fresh ingredients.  It's always a hit! Nexy time I will request pizza and wings to be extra hot temperatures. I was satisfied overall.,Positive,0.8316
Food was cold.,Neutral,0.0
The food arrived late but probably because it was lunch time.,Neutral,0.0
My new favorite!,Positive,0.4588
"Amazing food,  fast, and great service!",Positive,0.836
An absolutely hearty and fulfilling pizza. One of my favorite spots!,Positive,0.4588
"Loved the pesto cheese bread, thank you!",Positive,0.7506
"Always brings it early and very friendly, best pizza",Positive,0.8126
"Did not realize how commercial and processed the food from this place was. I didn’t have high expectations to begin with, but I’m honestly not sure if anything I received was real food.  I might have just eaten food made of plastic grown in a lab. Don’t order from here no matter how late or desperate you get. I regret it",Neutral,0.0325
Wings weren't great.,Negative,-0.5096
"Fantastic food, always delicious!",Positive,0.8074
They are always amazing and the food is perfect every time I order.,Positive,0.8176
The pizza was sooo good and the delivery guy was awesome,Positive,0.7906
Wings were soggy.,Neutral,0.0
"The food was delivered late. It tasted good but arrived cold, and chicken wings were soggy. Gluten-free pizza, although cold, was good.",Positive,0.7003
"I love Delish and this is the first time they have let me down. I ordered the thick crust this time and it wasn’t cooked well, too doughy to cook thoroughly and it was dry. Order the pizza but avoid the thick crust.",Positive,0.2928
"I love Delish Pizza! The pizza is hot and exactly how I like it. I normally don't eat the crust, but I do with Delish Pizza. It's the only pizza I eat now.",Positive,0.7717
They were stingy with their ranch that they usually always plug it with at the other delish locations,Negative,-0.3818
Freakin amazing! Got a 12” for myself n couldn’t finish it unlike some other pizzerias!,Positive,0.5859
Very good pizza!,Positive,0.4404
Very good! Prices reasonable,Positive,0.4404
Great quality food!,Positive,0.6249
Not much flavor. Fries were old.,Neutral,0.0
Received the wrong order.  Got a full refund with little fuss.,Negative,-0.4767
First time eating at Petra and everything was great!,Positive,0.6249
Amazing food and service,Positive,0.5859
"The food was delicious as always. The Lamb Beef Gyros were filled generously and I added extra Tzatziki Sauce along with tomato and onions. The Rice Pilaf has a unique taste of its own and so very tasty.  OOPS, I ordered TWO Lemon Soup but received only ONE.  Had to split it 😪 😫  DARN !!  Edgar, the driver was timely and placement of order was perfect 👌",Positive,0.8807
Second time there have been multiple missing items from the order and an entire appetizer was missing.,Negative,-0.5267
Very yummy !I recommend,Positive,0.7096
Food was delicious and the delivery on time. Thanks.,Positive,0.765
The lemon and rice soup is amazing.,Positive,0.5859
Petra is some of the highest quality food I this entire city. Always fresh and always delicious!!,Positive,0.7184
Love the restaurant. Good food,Positive,0.7964
The food is good,Positive,0.4404
I asked for no tomatoes and was given extra tomatoes,Neutral,0.0
This place is my go to for relatively healthy delicious food,Positive,0.7506
Consistently great food. Would recommend the chicken platter and baklava if you can snag some!,Positive,0.765
"Fries were cold but the restaurant was farther away than I thought.  Giro was stuffed with meat, really good. Saving half for tomorrow. Baklava was good size, a little soggy but tasted good. My homemade is better! Lol.",Positive,0.9358
"Restaurant and driver both forgot one of the meals (a salad), so one of us got to eat and one didn’t.  Grubhub supposedly refunded me right away, but I’ll check when I return from my trip.  My husband liked the calzone.  I’m gluten free, so couldn’t eat any of that.",Positive,0.5106
The calzone had no flavor whatsoever but the crispy texture of the dough was nice. I won’t order again.,Positive,0.4215
"I ordered an extra marinara sauce that was an extra charge, but didn't receive the extra sauce. Other than that no problems.",Negative,-0.4019
"Missing the salad and one of the canzones was wrong, requested no pesto sauce and it had it on it.",Negative,-0.6486
Food was barely warm and took forever to get here,Positive,0.1548
My GrubHub driver dropped my food off at space 2 instead of 113 and I text and said call me when you get to casa mobile home park if you need to well he never called. I called my driver and he told me where it was. Other than that calzone food is good I like it.,Positive,0.7579
Today not good,Positive,0.4404
Delicious!!!! Best Calzone I have ever eaten!,Positive,0.836
Excellent food and service. No complaints.,Positive,0.3612
It was great! We loved it!,Positive,0.8402
Other than food was cold everything was great. Driver was awesome.,Positive,0.8481
That was so good wow,Positive,0.7717
Great comminication! Went above & beyond!,Positive,0.6249
They didn't include any of the sauces for the order.,Neutral,0.0
Missing sauce. Why?,Negative,-0.296
It's gone a bit downhill in terms of flavor but still good,Positive,0.4404
Best vegan pizza 💚 CJ,Positive,0.6369
It was recommended to me by my son and daughter-in-law and I would definitely order from this restaurant again.,Positive,0.5423
The food was not packaged correctly. It was cold wrong ingredients no cheese worst pizza I’ve ever tasted and there was no bag. No nothing just an open box.,Negative,-0.802
Favorite pizza place.,Positive,0.4588
The ingredients were fresh. Pizza looked great and was very delicious!  Will order again.,Positive,0.8779
favorite pizza place in sacramento,Positive,0.4588
"Always consistent 
The piźza crust is not too thin. Sauce is good and ample toppings.",Positive,0.4404
The breakfast pizza was really good and I'm glad they're available for delivery on Grubhub,Positive,0.7548
Always great service and great pizza.,Positive,0.8481
My favorite pizza place. I never order from anywhere else.,Positive,0.4588
My favorite pizza place and only one I ever order from.,Positive,0.4588
Excellent. The best vegan pizza I have ever had.,Positive,0.836
"Great food, can't complain",Positive,0.7359
Buffalo pizza is the best in Sacramento; only place i ever order pizza.,Positive,0.6369
"Amazing food! Never has disappointed. The toppings are well loaded, the gluten free pizza crust is delicious and so fluffy unlike many others",Positive,0.9107
"The pepperoni pizza was hot & delicious. A great chewy crust, just a little char, tons of pepperoni, a little bit of grease, because it is a greasy meat after all. But not so much as to be off-putting. Lotsa mozzarella, we'd definitely order from here again.",Positive,0.8885
It's been a favorite for 40 years,Positive,0.4588
I'll be back,Negative,-0.4215
"good pizzas, have not had them in a while.  the vegan pizzas are very good.",Positive,0.7003
Love their pizza,Positive,0.6369
It's great! Love it,Positive,0.8519
Delivery was fine.  Pizza was ok.  We order here fairly often.  This time the ingredients were put on without  care.  Ordered half with olives which apparently meant scattering it in the middle.  Sigh.  It doesn’t take much to put the ingredients on with a bit of thought.,Positive,0.121
"Their pizza is usually great, but this order was awful.  Dry, flavorless. We didn't even finish eating it.",Positive,0.2732
Driver left food on the sidewalk in front of my house instead of walking it to the porch.,Neutral,0.0
Order was great,Positive,0.6249
"Although we had an issue regarding the drop off address, the driver made efforts to ensure I had my order",Positive,0.128
"Got the white pizza and the crust was good, although pretty thick. The toppings were oddly flavored. Oh well, I'll keep looking for good pizza in Sacramento.",Positive,0.8074
it was late and the pizza was cold,Neutral,0.0
Awesome food and amazing breakfast pizza!,Positive,0.836
Best vegan pizza.,Positive,0.6369
"Excellent! Very happy they are in my delivery area with GrubHub, will order work lunches more often.",Positive,0.8126
Lots of order errors recently,Negative,-0.4019
Good options for vegans.,Positive,0.4404
It's one of my favorite restaurants. I love their food.,Positive,0.802
"Extremely small portions, very overpriced, salad was stale and poorly prepared. Burger was fine, nothing to write home about.",Positive,0.4019
Best vegan food I've ever had,Positive,0.6369
One of my new faves in sac. I should probably try some other options though. I’ve gotten the country fried burger 3 times now,Neutral,0.0
Delicious! Cheesy with satisfyingly crunchy and thick crust,Positive,0.765
Pizza was way salty,Neutral,0.0
Great as always,Positive,0.6249
The pizza lacked some flavor.,Neutral,0.0
We all like it very much & will order from Woodstock's again.,Positive,0.3612
Amazing food and service!,Positive,0.5859
The pizza was overcooked and the crust was so hard you cant even bite it.,Negative,-0.1027
I didn't get my food. It went to another restaurant on the east coast,Neutral,0.0
They did not have my order on their system,Neutral,0.0
Consistent. A little expensive but not too bad.,Negative,-0.4976
They are good but take quite awhile. May just be busy.,Positive,0.4404
Good favorite in Davis,Positive,0.7096
Yummy food ❤️🙂,Positive,0.5267
The food was extremely late! Very disappointing,Negative,-0.539
"Pizza is good , but desserts are not as tasty",Positive,0.4404
First time and will order again,Neutral,0.0
❤️ 🍕 🙂,Neutral,0.0
"Good food, but nearly an hour late.  That's rough",Positive,0.4404
Great vegan pizza,Positive,0.6249
The best Pizza in Davis!,Positive,0.6369
I’m not sure if the issue was ok Woodstock’s end or Grubhub’s but I paid online with my card but when it was delivered I was told to pay in cash because they never received my order. I didn’t like the way the issue was handled on Woodstock’s wnd because they were adamant I was in the wrong and I had to pay up or cancel my order. Luckily I contacted Grubhub customer service and they sorted out the issue,Negative,-0.0541
I paid an extra $.90 to get something and they didn't include it. I felt like that ripped me off,Negative,-0.2755
I want a refund because the order was canceled and we didn't get our food.,Positive,0.0772
Awesome! Delivery was polite and followed directions.,Positive,0.6249
Asked for no jalapeños on the tater toe and there were jalapeños. App said it was still delivering but didn’t get an alert when it arrived,Negative,-0.2235
"Long wait times, but good communication and good food.",Positive,0.7003
The tomato sauce was had too much pepper in it. Plus the crust was nothing to speak of.,Neutral,0.0
"fast delivery, great service, tasty 'za",Positive,0.6249
Great! A nice experience,Positive,0.7845
It was yummy!,Positive,0.5267
Woodstock's is a classic. Wish they used more sauce,Positive,0.4019
Very gooey but very good,Positive,0.4404
"Great food and experience. A little pricey, though.",Positive,0.6249
Longtime fan of this place,Positive,0.3182
No thoughts today.,Neutral,0.0
"Outstanding food, we love it!",Positive,0.8481
It is not that great.,Positive,0.6249
Subway is fine but my order was delivered late,Positive,0.2023
I've always enjoyed it,Positive,0.5106
I like  cenarios. Always get my order as requested.,Positive,0.3612
Very good and tasty. A little expensive.,Positive,0.4404
We love the restaurant...it was the delivery.  Careless so soy sauce emptied into the plastic bag and was all over the food containers,Positive,0.25
Driver did not follow directions… was supposed to knock and handoff order… left food outside on greater than 100 degree day,Positive,0.3612
It is one of the best sushi restaurants in Sacramento.  The food is high quality and fresh. The atmosphere is very nice .,Positive,0.8519
"Amazing food, 10/10",Positive,0.5859
Never order through GrubHub!,Neutral,0.0
Everything was tasty. Portions were a bit small for the price: wakame salad was $11 for ~1/2 cup. The meat plate with NY steak was rubbery and not worth $30+. The ramen was good and packaged separately to preserve texture. The tempura also had a good texture despite being in styrofoam clamshells.,Positive,0.7717
Great as usual,Positive,0.6249
It's fantastic! Love it,Positive,0.8316
Love this spot,Positive,0.6369
"Wrong order.  Used Styrofoam, will not order again",Negative,-0.4767
Forgot to pack half the order,Neutral,0.0
Food tasted okay but the tempura order was so tiny. Usually you get 7-8 pieces of tempura veggies but this came with only 5 and the batter was not a good texture. Felt 'dry'..,Positive,0.5859
Forgot the ginger and wasabi,Neutral,0.0
Yummy food! The vegetable sushi is delicious with apple in it! Definitely recommend!,Positive,0.9062
Not very tasty,Neutral,0.0
Great food; immaculately prepared; fresh and so flavorful.,Positive,0.8074
"Fabulously delicious, I'll be back for sure 😃",Positive,0.4964
Love this place. Been going for years.,Positive,0.6369
"Great Food, so yummy!",Positive,0.8176
Good sushi though a bit overpriced.,Positive,0.4404
Ju hachi Is,Neutral,0.0
The philly rolls are,Neutral,0.0
Food is great,Positive,0.6249
Have fun waiting!,Positive,0.5106
Super fresh ingredients,Positive,0.7351
Super fresh food,Positive,0.7351
They forgot one of my rolls however the rolls were so good and so big it turned out we didn't even need it so it worked out. Recommend.,Positive,0.6597
1st time ordering. Will do it again soon.,Neutral,0.0
"I ordered a Bento box and selected raw tuna as one item.  They called me to ask what I meant by that. They gave me overdone salmon and overdone ""seared"" tuna.  The salad was grated cabbage with a few spinach leaves on top.",Positive,0.2023
🙂👍🏼Delivery was quick too,Neutral,0.0
Restaurant did their best but the Grub Hub app was very unhelpful,Positive,0.6369
"The restaurant itself is fine, but the grubhub order didn't arrive on time to align with the pizza restaurant's orders. Further, the messaging from grubhub didn't fully translate to the restaurant, resulting in a very long wait (an hour and 10 minutes for pizza!), and errors in the order.",Negative,-0.2263
"Always nice, clean and have my order ready on time. Never had a bad experience with them.",Positive,0.8705
Very good. Want to use one more times.,Positive,0.4939
Food arrived over an hour late and order was incorrect.,Neutral,0.0
"The customer service is pretty good, however; the food is awful and the restaurant didn't get the order right.  What was delivered was not good at all.",Positive,0.7184
Delivery was one and a half hours long. Paid for 4 ranch dips received only 2.,Neutral,0.0
messed up my order,Negative,-0.34
"Didn’t get the right order, then the replacement was late and left at my door at 1 am.",Neutral,0.0
"Order was correct and food was ready on time, stayed hot even by the time I got home. Highly recommend 👍🏼",Positive,0.6478
The food tastef old and was cold,Neutral,0.0
Order sent to wrong address. Did not check grubhub delivery address,Negative,-0.4767
Really enjoyed it. Great experience.,Positive,0.839
"I love this pizza guys. They got my order correct but the deliverer delivered it across the street. Those residents then brought it to residents in the front house (where I do not live) but is at my address. The neighbors contacted me and I got it from them. But given corona that was a lot of needless and dangerous contact . Had my inputted address and delivery instructions been followed this would not have happened. But also these are stressful times, the driver may have had alot going on, we're allnjust tryna survive. If you could just encourage folks to read address and most importantly delivery instructions that would be great.",Positive,0.8176
Waited 2 hours to receive the wrong pizza and to then be left on hold by the staff. Boneless wings are the same as frozen wings you get at a grocery store. Pizza is less than average.,Negative,-0.4767
The pizza is really good,Positive,0.4927
If they could give u the right order would be much better,Positive,0.4404
"First time trying it, it's pretty nice so far",Positive,0.7184
Food is okay.,Positive,0.2263
Restaurant is fine. Need to communicate better between grupon and restaurant,Positive,0.5719
Pizza way too salty,Neutral,0.0
Delivery guy was really nice!,Positive,0.4754
"They are preparing me the wrong pizza. I ordered the signature pizza with extra pepper, they gave me the cheese pizza with pepper",Negative,-0.4767
"Good pizza, thin crust",Positive,0.4404
Thin crust pepperoni pizza here is solid. The spinach salads are anemic. 1.5 cups of spinach is just not enough food for $7 no matter the toppings.,Positive,0.1779
"First, they did not put in my order. So I waited an hour when it said my order should be delivered to call. I called and the guy offered to give me an extra soda or ice-cream. I picked soda and when the food arrived, they didn’t bring me the extra drink as promised. The pizza I received was super sloppy and not very tasty and the hot wings I ordered had so spice or flavor. I spent $30 for a late subpar meal. I do not recommend this pizza place.",Positive,0.836
Way faster than expected. We ordered and the food arrived instantly.,Neutral,0.0
"Everything was just bad versions of the food. The potatoes were gross, the wings had almost no sauce and the salad was completely average. Did not order pizza so maybe this is on me.",Negative,-0.765
The delivery person was super nice and understanding! Really patient as well!,Positive,0.8434
It's a typical pizza place,Neutral,0.0
I think it's okay,Positive,0.2263
It was good but the toppings were not as good as expected.,Positive,0.7003
"Friendly delivery, smiles count",Positive,0.6908
Late order and missing items. Expect to wait over an hour for cold food.,Negative,-0.296
The food here is usually good and prepared correctly. But tonight it came cold and my medium rare burger was medium well,Positive,0.7096
"Tasty food, fast delivery. Great customer experience!",Positive,0.6249
Speedy delivery and great food!!,Positive,0.6249
Drive dumped food at front door and ran off. I usually Add to tip if Driver can perform all instructions as stated in my profile. This guy FLUNKED NOG TIME - NO ECTRA $$,Negative,-0.7003
"The food is usually good, but this order was cold. Fries were not salted or seasoned.Falafel was nothing like so had there before.",Positive,0.1999
Order was wrong and food was cold and gross this time.,Negative,-0.7351
"This was a really annoying experience. I ordered the food to have something quick to eat after grinding my homework. I made sure my address was correct and that I gave a very detailed way of easily getting the driver to my apartment. I got the notification that my food came and when I checked outside my door, it wasn’t there. I looked at the reference picture, and the driver had dropped it off at the main office building of my apartment, over 700 feet away from my apartment. I had to leave my place just to get my food, and it was cold by the time I got it. On top of that, the food was not good. The damp cold fries had little seasoning, and my burger was cooked well done when I asked for medium rare and there was no pastrami on the burger and I have pictures to prove it. I paid a lot of money for the fries and burger just to not even be given what I ordered. I am very dissatisfied by this delivery and would not order from this place again.",Positive,0.5729
I ordered my burger medium with no onions. It came well-done with onions. It was hard to chew. The fries and jalapeño poppers were greasy and tasted of old grease.,Negative,-0.1027
Driver does not follow directions!!,Neutral,0.0
Even though this place is just down the street a few blocks from me it seems that the corn dogs are always luke warm when they show up. The burger is always a nice temperature and super tasty.  Just wish the corn dogs were hotter,Positive,0.8126
Food was late and semi cold when it did arrive,Neutral,0.0
I always have the driver knock and hand it to me I am in a wheelchair and cannot get a bag off the ground without help! My door was o an inch and I yelled I’m coming please wait. I was maybe a foot away from the door but had to turn my chair on to move. He did not wait and took off. I had to yell CNN out for help!!!,Positive,0.2462
"He didn't ring door bell like I asked, I wasn't listening to phone & didn't know it was at door on the ground

The hamburger bun was kinda dry",Positive,0.3612
Wienerschnitzel is a good restaurant,Positive,0.4404
Good food but the order was missing an item. It happens and as long as they re-compensate the money for the item missed,Negative,-0.128
"Usually Raku Sushi is good, but this time there were a bunch of little fibers caught up in the panko they use when frying the sushi roll. It was gross.",Negative,-0.0516
Great food and friendly,Positive,0.8074
"The tempura was wet, not fried
 Disgusting",Negative,-0.5267
"Warm sushi, cold tempura",Positive,0.2263
Driver needs to realize he's delivering FOOD!!! Do place it on the ground when there is a TABLE 2 feet away at the front door!!!!,Neutral,0.0
Rainbow roll didn’t taste fresh and sauce for potstickers was SO salty.,Negative,-0.2411
Food was honestly very mid and had nothing interesting going on.,Positive,0.1882
"Not impressed, but even more irritated that with how much sushi we ordered, we only got 4 packets of soy sauce and 1 partially full tiny container of ginger. We also asked for 3 sides of ponzu sauce which they failed to include. Our order was late because they didn’t start making it until the driver showed up which we didn’t mind, but the least they could do was give us an appropriate amount of soy sauce, ginger, and include the ponzu sauce we requested.",Negative,-0.4939
Restaurant is good,Positive,0.4404
Tasty as usual!,Neutral,0.0
Very small pieces... very stingy with the fish,Negative,-0.3818
"Restaurant was good. My soup was spilled in the bag, though",Positive,0.4404
"Food was so so, unfortunately yhe driver didn't follow the directions in the account notes so I was unaware my order had been delivered. By the time I received the text that the order was delivered my food was cold (tempura vegetables) and it doesn't taste good reheated. The restaurant did their job and their food is ALWAYS good, it's just this time the driver didn't follow instructions.",Negative,-0.7913
The food was disgusting upon arrival.  I'm not sure how it got 4.5 on Grubhub.  Maybe it was a bad night and they weee busy so I'll probably give them another chance.,Negative,-0.7506
Great sushi! Wished it was marked as ready for pickup when it's ready though!,Positive,0.8442
"Raku Sushi did a great job!

Unfortunately the Delivery driver was extremely rude, used the ""F"" word and called me a ""C"" word because I asked why he didn't follow the directions I gave because I'm disabled. Unbelievable. Should be trained on how to better communicate and understand why people leave delivery instructions",Positive,0.4417
Portion size of sushi is not worth the price. I don't recommend this restaurant.,Negative,-0.0541
"Not the worst sushi I’ve ever had, but definitely nowhere close to the best. Tasted okay I guess, but looked pretty bad; the rolls were wonky and the sauce and masago unevenly distributed. Had it been really good sushi, I’d say it was fairly priced—even on the cheap end—but for what it was, I’d say it wasn’t worth the money. Wouldn’t recommend :/",Negative,-0.5791
Delicious food great service,Positive,0.8316
Very friendly staff. The food was ready early despite the restaurant being full. I had a variety of rolls and every roll was independently delicious. Highly recommend.,Positive,0.9041
I ordered 3 bento boxes and only received 2,Neutral,0.0
It's my favorite sushi place. Shhhhh. Don't tell everyone!,Positive,0.4588
We asked for extra soy and teriyaki sauce and NO Sesame seeds. We got no extra sauces and we got sesame seeds,Neutral,0.0
Always delicious and well worth the trouble!,Positive,0.6124
"Good food, reasonable prices, lots of options. No complaints!",Positive,0.1779
Best Sushi I have had. So tasty and fresh.,Positive,0.7579
Good food. Use them a lot,Positive,0.4404
Been using them for years. Foods always good,Positive,0.4404
"Food good, restaurant to small",Positive,0.4404
Fast delivery. Food is always great. Good prices.,Positive,0.7906
"Great food, but it took 90 minutes to prepare.",Positive,0.6249
Have always liked it!!,Positive,0.4215
(1/2)I have never had bad quality food from here.  It's always fresh and spot on.  Great quality and service.  I appreciate that they changed their business,Positive,0.899
Called promptly to require about a change in my order - thank you,Positive,0.3612
Was soo late that food was melted and  cold and hard,Negative,-0.1027
Awesome they knock it out of the park every time,Positive,0.6249
Recived Melted drink,Neutral,0.0
The food wasn’t yummy :(,Negative,-0.4168
"food was super mid. no much flavor for the musubi and the bowl was nasty, should have cut up the meats",Negative,-0.2023
I ordered French dip at the restaurant a while ago. It was the best French dip I've ever had. This was every bit as good.,Positive,0.7964
"My food arrived almost an hour late, cold, some spills. The driver said he had a flat.",Neutral,0.0
First meal delivery where my husband couldn't find a single thing to complain about.  He actually said everything was really good 👍🏽,Positive,0.1761
"Everything great, Thanks!",Positive,0.7906
Best place for upscale pub grub!,Positive,0.6369
Restaurant was good. Delivery from Grubhub was not. Driver didn't read the instructions. Dropped off my food at the wrong door from my previous hotel stay,Negative,-0.0516
I've ordered from them 3 times recently and the order has been wrong every time.,Negative,-0.4767
Absolutely LOVE it!!!,Positive,0.6697
"Food delivery usually requires compromise in customer expectation. Not today. This experience deserves praise. The food arrived quickly, hot and expertly packaged by Cafeteria 15L. In such a way that each item retained its flavor and texture. I was impressed with the portion size. The Snack Pack is one of the highest quality, best values I’ve ever seen. Sliders (soft and delicious), tots  (crispy! Hot) and chicken strips (a meal in themselves). We also shared the chicken and waffle (easily two meals by itself) which featured warm waffles, soft and perfect with two giant chicken breasts with a crispy skin and large cups of pecan butter and syrup. Divine. Restored my faith in food delivery and will be ordering from this place again.",Positive,0.9875
Great food; will definitely go again!,Positive,0.7783
"Food was an hour late and cold.  I wasted $65 

What a terrible disappointment",Negative,-0.8625
"Restaurant was good but Thai steak salad was missing the steak, which I was charged for",Neutral,-0.0258
Excellent but the food was not delivered,Positive,0.5719
"Food was fresh, restaurant followed instructions",Positive,0.3182
They forgot my utensils so I had to go hunting for some at my hotel.,Neutral,0.0
"Food was good except I was missing half my order. 
The driver DID NOT NOTIFY ME MY FOOD HAD BEEN DELIVERED. Bad experience all the way around today",Negative,-0.4215
"The driver delivered it to the wrong door, clearly indicating they did not read the directions. Additionally, they did not contact me that they delivered it so the ice cream was melted. This is not acceptable.",Positive,0.2263
They forgot the hot fudge.,Neutral,0.0
They forgot the hot fudge that goes with the dessert.,Neutral,0.0
"The food delivery went fine, but the pasta was dry on the edges as if it had been sitting around awhile. The dessert was melted, which after being in a car for 15 minutes shouldn’t have made it completely liquid. The food order was at 5:04 pm, I did not receive my order until almost 6:45… it was only after I texted the driver that he said he just picked it up.",Positive,0.2023
Quality bites for $20! Enough for a two person dinner.,Neutral,0.0
"Delicious, quality food and good prices",Positive,0.765
Food - 5,Neutral,0.0
Great food! Kind of pricey but it is definitely worth it. The chicken and waffles was great!,Positive,0.9451
I like them alot,Positive,0.3612
Chicken sandwich was nasty and smelled like fish. The meat was a grayish not natural looking color. Threw away most of it due to taste and scared it was bad.,Negative,-0.7184
"Yummy, well prepared food, excellent salsas and decent prices, what more could you ask for!  Try them!",Positive,0.8779
Food is great!,Positive,0.6249
Food arrived cold but tasted good,Positive,0.4404
"I was disappointed with my Chimichanga. I tasted mostly beans, the chicken was barely there, too much cheese, no flavor.",Negative,-0.4767
"Food was wrapped properly but it tastes like chemicals, and I'm pregnant so I was scared to eat it but",Negative,-0.1027
Will not order again.,Neutral,0.0
Chita's is fantastic!,Positive,0.5574
"I love Chitas , they've always been top notch whether I have ordered delivery or ate in the taqueria",Positive,0.7184
Shrimp tacos: shrimp had zero seasonings. Extra crispy chicken taco and super nachos were good.,Positive,0.7783
The lengua tacos are so amazing,Positive,0.5859
"Food was all cold and soggy  and very wet
Horrible",Negative,-0.5423
Thee best enchiladas and burritos for a very good price 😋 mm mm mm mm 😋,Positive,0.7964
Over cooked steak,Neutral,0.0
I love Chitas. Best Mexican food in Sacramento!,Positive,0.8555
"I could drink a gallon of this salsa. It's fantastic.

Breakfast burrito was huge and delicious. A+",Positive,0.8625
Delicious and great deal $$,Positive,0.8316
I asked for salsa and they wouldn’t give me the containers to get salsa.,Neutral,0.0
"My food was not ready when it was supposed to be. I ordered ahead cuz I had a movie to see. The girl told me it would be a few minutes. After 10 min standing there waiting, I asked how much longer. That's when I found out they lost my order. I could've been standing there till Doomsday. It was a simple bean & cheese burrito, that's all. I finally got it after 35 min when I ordered, they hurried up & made it. It was barely warm. Not a good experience. Plus there's no parking for pickup.",Negative,-0.0954
pretty good but make the carne free,Positive,0.8555
Great place to grab a burrito after ordering online. Great salsas. Friendly employees,Positive,0.9081
Great amount of food for the price,Positive,0.6249
Best chimichanga in half a century. Friendly people. I'll be back.,Positive,0.6808
Best chimichanga ever!,Positive,0.6369
Food spilled everywhere as all the containers were turned sideways,Neutral,0.0
"This place has delicious homestyle tamales, the masa is perfect...and Great sopes. Will be ordering again, working through the menu.",Positive,0.8316
Small burrito but delicious. Would order again.,Positive,0.5719
Best chimichanga ever,Positive,0.6369
This place was amazing. We will definitely order from it again. The food was very good and very well portion size,Positive,0.8885
"Food could have had more flavor, hardly any meat in the burrito. Order was missing a taco. And food was cold upon arrival",Negative,-0.296
Order was not correct,Neutral,0.0
It's my new go to spot,Neutral,0.0
There was a rock in my food,Neutral,0.0
Good food in generous portions,Positive,0.7351
Very good food at reasonable prices,Positive,0.4404
"My go to for Mexican food, always fresh and good portions. Love the fact that the tailor my order to my meds.",Positive,0.8555
The food was good!,Positive,0.4404
It wasn't what I was expecting.,Neutral,0.0
"Order didn’t include rice and there were no utensils included even though I asked for them. I’m at a hotel and don’t have access to utensils, napkins, etc. This was a frustrating dinner. The food itself was fine but not the best Indian I’ve had.",Positive,0.4767
mom just makes it better bro,Positive,0.4404
There was no rice included.  Not enough food for the price.,Neutral,0.0
"Very good Restaurant, Food was good. A little spicy but good.",Positive,0.8271
Lots of food for the price paid!,Neutral,0.0
"One negative, the picture of the driver is scary, he had a ski mask on so you can only see his eyes. Then it was someone else that delivered the food, it was a woman. I will attach a picture if I’m able to. I almost canceled my order but my husband said not to, if he wasn’t home I absolutely would have.",Negative,-0.7845
Restaurant always good. Driver left food on ground and my instructions say not to do so,Positive,0.4404
Gotta have the carnitas tacos every time. Best in town.,Positive,0.6369
The meat was old and dry lots of missing ingredients and the burrito bowls were soupy,Negative,-0.296
Good but doesn't provide salsa when requested,Positive,0.4404
Best flautas I have found!!,Positive,0.6369
